dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	x6	y6	x5	y5	x4	y4	x3	y3	x15	y15	x14	y14	x13	y13	x12	y12	x11	y11
passiflora	miersii		left	11	12	22	42.95292153	419.7647379	46.54565599	386.1885633	10.19075288	376.3328655	-25.99044735	384.8897879	469.2144423	289.1099853	514.3539618	197.1227818	472.1220251	-483.7497298	461.0648392	-598.7770306	91.95731613	-1286.537859
passiflora	miersii		left	12	11	22	3.464592745	387.8175868	16.06999018	356.5836453	-6.889128548	335.6929047	-55.35632149	338.8489776	435.180088	267.1576736	495.4122303	200.318722	540.8724296	-403.8680131	495.4100563	-567.5666046	69.31890993	-1419.052401
passiflora	miersii		left	13	10	22	73.2150492	433.8761755	77.74915536	405.5724326	22.63693759	374.881698	-21.98540553	370.1874004	546.279342	262.7245002	554.2100825	157.7680952	520.4851139	-408.9631846	520.4786492	-527.2022033	5.527581295	-1281.466187
passiflora	miersii		left	14	9	22	53.97300588	386.735583	67.42814795	353.8527525	39.08317847	319.3099465	0.738440793	342.4976283	377.9952058	325.4765969	445.3477897	270.3299848	554.9589974	-413.2146173	546.3513208	-517.2343515	33.15673942	-1420.148347
passiflora	miersii		left	15	8	22	22.86194665	397.4112793	34.0182888	370.7439231	16.43324305	321.8635592	-23.78925627	331.7650481	468.5828714	302.3563293	527.2762766	234.7911957	598.6066618	-411.4699058	552.2544886	-550.8961105	6.508090191	-1299.546594
passiflora	miersii		left	16	7	22	24.98326728	430.8860831	33.47392128	392.3215263	-8.787554199	374.7227941	-47.55153215	376.5559061	578.0948085	200.1623027	611.0603186	97.52290592	549.6624113	-466.5182916	505.8976502	-606.7865285	107.6811089	-1110.204436
passiflora	miersii		left	17	6	22	57.54377126	415.2241135	67.28968498	380.9281257	24.57691492	360.6796634	-15.44153239	365.0579378	497.4541541	269.486879	539.073601	194.3214531	593.4401089	-409.7429025	567.2061852	-535.6328552	-17.06249469	-1244.277021
passiflora	miersii		left	18	5	22	19.46743973	408.2563191	29.57812575	381.7218873	-5.626531778	360.6360218	-47.30088632	374.0475011	562.3865256	224.0843867	610.3732678	139.2869642	546.5955379	-461.0081612	511.0423026	-567.8080264	9.513494764	-1064.440806
passiflora	miersii		left	19	4	22	23.62075575	359.5343435	28.92479941	335.1061253	6.974501596	302.8538183	-25.16288357	303.3548308	500.0651137	277.3053084	551.5829522	193.9406436	670.0372853	-335.5397099	648.5001426	-430.8048756	24.35121606	-1360.053259
passiflora	miersii		left	20	3	22	16.82571162	345.919982	27.06793333	315.2419429	1.609897142	269.6256475	-44.74789943	301.9159787	477.0001614	245.1953338	525.1634907	208.9541228	662.4210255	-240.59468	652.3603465	-377.1511214	-38.25194216	-1375.46102
passiflora	miersii		left	21	2	22	53.86140584	399.4108798	49.03300887	373.6411137	41.46069772	295.6359973	-0.099752513	278.1722323	453.2912957	300.9686151	572.3986753	180.0463136	698.5132392	-392.9570863	667.7457617	-504.3800242	-22.60357456	-1119.218626
passiflora	miersii		left	22	1	22	124.8664342	445.660538	116.1014197	406.1841473	56.75340165	224.9941668	27.38788739	293.6479994	489.9719438	181.3805837	517.6570822	76.4568648	591.2576393	-194.7925097	495.135362	-383.7491665	-273.0214492	-844.0904981
passiflora	miersii		left	1	16	16	65.38140445	362.0667616	55.38026309	332.1800484	48.67002475	279.0361276	6.161953721	354.5149448	355.530413	326.5523573	397.2617237	254.588394	447.0468521	-287.939902	432.4865571	-372.3384166	-90.37445719	-1646.614894
passiflora	miersii		left	2	15	16	19.75085168	432.4041322	18.3423519	401.9076706	2.429447427	274.4065055	-28.28858814	390.1253018	394.7582887	286.7656521	435.2734397	204.0492032	509.1677467	-454.6010519	492.4365778	-548.6927184	87.37842916	-1470.136713
passiflora	miersii		left	3	14	16	39.52365359	419.0439364	43.00752071	400.3269249	31.68736477	371.7916822	-2.32915541	374.0036531	446.6284686	241.7017013	501.5533475	157.1481526	538.9048753	-315.2519737	527.3598468	-409.8995227	-87.25842558	-1450.653986
passiflora	miersii		left	4	13	16	-63.29661585	326.600734	-48.4097912	298.468325	-52.89663888	242.2600313	-94.29698313	277.1131587	480.2620794	235.2237108	535.4894463	169.2541008	620.0144815	-342.6241914	609.7922373	-468.0382034	212.199603	-1548.823528
passiflora	miersii		left	5	12	16	17.05487297	430.9981818	16.04178629	407.3733752	15.40938387	351.7104681	-12.03168781	331.1017524	496.7599149	360.0557903	556.7643737	244.0915654	508.8818069	-537.968105	476.3933637	-632.2571193	75.99909792	-1254.342508
passiflora	miersii		left	6	11	16	20.04850089	351.6683222	21.25022979	331.8215951	11.83650354	297.3679169	-13.63052866	309.6257716	529.0823474	186.8688313	588.0537651	108.2973426	636.3866073	-223.2592674	641.8458586	-345.9777774	69.7841084	-1452.572579
passiflora	miersii		left	7	10	16	3.762064447	264.1803293	6.505801929	238.1165935	11.87939854	183.4025657	-33.31594712	187.9878431	421.3147184	291.1939533	493.224485	245.2242745	689.5591301	-156.4356028	699.2803922	-289.1659658	40.70691776	-1548.173374
passiflora	miersii		left	8	9	16	-21.76067608	399.6238179	-16.58834503	381.2908847	-25.05645742	350.3484692	-52.63416289	356.7812141	549.2736621	224.8876888	577.6656467	137.69852	616.6957646	-415.7654086	572.3942394	-525.7972938	86.61393803	-1323.382712
passiflora	miersii		left	9	8	16	25.58157924	332.8936008	28.68547753	304.3949469	17.03366023	255.6267516	-16.59346464	253.9538807	413.0674171	284.9537267	475.385258	225.1441907	743.9548836	-374.9822441	729.1960014	-490.8301139	130.6234112	-1346.48993
passiflora	miersii		left	10	7	16	-15.36233647	436.8278728	-20.56132731	401.9583692	-34.3570507	301.0311092	-66.22257503	383.2371057	623.6575483	86.73977505	638.8865671	20.88677513	583.6721726	-379.1567646	532.8591855	-438.2457821	21.97734365	-1135.466964
passiflora	miersii		left	11	6	16	-43.9865797	478.6294138	-44.48280775	447.1986721	-41.5642135	269.9445763	-80.17099529	359.1570363	658.0237255	46.67945732	664.9720428	-56.32480533	586.2868904	-423.7880418	524.5205854	-534.2819859	67.63432922	-960.083291
passiflora	miersii		left	12	5	16	29.38068704	338.2135528	29.79008856	312.1526753	22.6312566	277.7115735	-20.23395815	218.6474134	436.0606819	292.1209905	494.936711	220.3248448	670.2246374	-222.6601127	666.5438201	-315.1165204	-44.52641767	-1506.078993
passiflora	miersii		left	13	4	16	-21.32638212	416.9777348	-21.71599666	388.1002244	-22.04638533	204.6186685	-46.67786899	252.8335672	588.3374202	130.0107891	623.8567695	52.10245731	630.7479768	-209.2871663	593.4355575	-430.8579046	84.52942693	-1399.928505
passiflora	miersii		left	14	3	16	118.5039207	443.1363336	108.2970791	421.5671751	86.28598285	357.4545815	26.01538152	287.3779906	423.6439444	306.0544256	505.9977796	219.1606459	608.9631666	-326.2936867	579.7679384	-418.8892009	-245.6288995	-1092.849442
passiflora	miersii		left	15	2	16	58.39536577	234.2885034	45.43457207	190.9169923	26.82629001	118.0207084	-59.69821633	125.7536539	553.6532377	200.9933403	647.6739203	122.7092381	814.0469212	-136.4336215	859.0367228	-253.351454	-23.51913479	-948.758598
passiflora	miersii		left	16	1	16	45.55875396	458.1923794	50.39867994	425.6031373	50.92916765	256.4392739	-8.932337084	174.1092389	459.7717198	276.1473412	539.9861179	186.0889929	769.0472712	-440.3776573	739.0452817	-579.2407863	3.72259043	-971.8413257
passiflora	miersii		left	1	25	25	35.96841914	364.0651211	39.6349877	350.5925314	29.74985002	320.2709369	-15.12583226	324.6892019	405.2777448	336.0864338	470.9427643	275.732173	545.8912575	-378.1973484	533.9345718	-467.7070149	-6.006557826	-1470.916812
passiflora	miersii		left	2	24	25	29.58552992	388.0056127	33.37750627	372.4625485	13.76326683	355.5696391	-20.22791341	362.6825949	441.5330859	316.61767	516.2153995	229.6318277	529.778879	-431.3735063	516.0869626	-525.3796989	-8.441293038	-1353.635126
passiflora	miersii		left	3	23	25	22.04826121	397.713127	30.3734425	377.1626176	12.173053	357.9694916	-15.57917868	355.7156936	464.2105751	316.7967875	507.2420257	249.0119551	556.1238094	-484.5512324	531.4805097	-576.0711875	64.02039784	-1335.634172
passiflora	miersii		left	4	22	25	54.73465399	419.628324	63.34978645	406.2176156	44.60407864	392.2032586	21.28109285	393.207564	478.370618	262.7276981	529.0750769	170.6430521	501.6273891	-359.5644499	454.0516537	-437.4550434	-151.9958915	-1234.562273
passiflora	miersii		left	5	21	25	24.45723454	426.9209987	31.38834714	410.686301	14.05980783	381.9909492	-18.77916605	376.3846648	503.731712	323.2544611	549.6311472	221.9030938	458.6845225	-518.4193136	405.1430898	-615.9496822	44.83226086	-1252.515431
passiflora	miersii		left	6	20	25	8.468023792	383.1414151	14.28947697	364.2819185	-3.670243804	344.7751641	-26.40651658	356.1084707	469.4406342	270.5068822	520.0718942	169.3778749	571.4055556	-360.532084	497.571685	-491.8355105	0.471610935	-1376.675131
passiflora	miersii		left	7	19	25	54.94540104	387.1031853	67.6552845	369.7877049	-18.76535871	414.477736	-52.92783243	412.5345654	540.413694	224.4113997	553.3330335	124.131092	504.4924897	-412.5842622	456.6880701	-523.5339223	14.1756369	-1306.317872
passiflora	miersii		left	8	18	25	53.92290305	440.0577283	57.07482545	413.8711604	29.34223555	397.0737814	3.430555394	406.3530071	516.4600711	322.8755447	559.0659488	224.9278909	502.7896998	-464.059248	433.1909897	-574.4496669	-0.142524915	-1273.753911
passiflora	miersii		left	9	17	25	17.00131336	408.5479106	26.30745023	390.4769593	1.928870955	359.1162226	-27.22237996	368.7000992	442.7028704	327.3808598	490.8444714	241.4479063	527.0215883	-470.8744382	486.8246334	-639.9969247	50.77972822	-1349.541872
passiflora	miersii		left	10	16	25	23.05070313	409.1165967	29.39319736	390.0008549	2.613507046	368.383419	-30.43509826	364.9075431	463.0013171	330.6554622	519.8394318	252.6503031	455.2554134	-500.7484927	410.1193694	-629.5642129	68.12595567	-1290.265778
passiflora	miersii		left	11	15	25	69.07506709	440.8987943	74.13339763	420.8967692	43.35766496	387.5874152	12.93572655	391.0307932	482.5316979	299.345748	532.0054711	202.2533633	450.5774083	-401.8637918	415.8427689	-519.149065	-107.7906528	-1240.829743
passiflora	miersii		left	12	14	25	83.31100263	296.3760813	94.1083801	276.6110543	81.38005336	245.3293357	23.21072046	239.6607107	391.2647638	251.585385	434.1413938	206.7701386	551.8650178	-45.9298813	567.6899263	-128.6647795	-212.860662	-1473.169799
passiflora	miersii		left	13	13	25	37.05657125	408.0718388	53.68056233	380.7986055	25.30340286	351.3700955	-13.53226761	344.1497694	491.7943845	302.0640517	530.1530442	228.1442658	556.5526136	-426.0244221	515.5510565	-556.499771	24.4906841	-1285.385934
passiflora	miersii		left	14	12	25	6.46595316	397.1371632	23.45347973	366.6161041	-7.747260207	334.5990559	-51.06814615	335.0857607	500.078751	233.0551018	560.0911112	130.4324377	590.9324858	-390.3505017	566.9135841	-531.7857739	122.2059107	-1366.821525
passiflora	miersii		left	15	11	25	32.82478577	390.1733701	42.66270714	358.5033333	13.57373453	322.1036484	-29.22591187	327.9100482	419.7946799	337.9534694	471.4117974	275.5804479	603.5546204	-452.1291544	592.2614831	-548.3747322	11.10853134	-1297.677371
passiflora	miersii		left	16	10	25	4.479959503	383.9857434	12.21529772	355.7572601	-15.31815157	318.5602711	-55.78867567	326.5423087	471.5586163	312.9516512	529.1954061	221.8312646	572.7509932	-455.9828943	514.1863597	-559.2695775	19.2736968	-1239.115232
passiflora	miersii		left	17	9	25	5.850345197	395.3824375	12.90746597	368.9008548	-13.43551231	351.7013442	-45.86295367	364.0399935	532.525489	228.2333367	561.4975245	166.9512056	608.0123574	-425.919481	551.1729831	-581.9723605	68.46741476	-1207.504579
passiflora	miersii		left	18	8	25	-37.33377722	345.5649255	-26.65547258	321.8521039	-51.35914662	286.7756387	-88.61916957	315.0596898	511.0395443	263.9356338	554.3122148	183.0319144	640.9461784	-435.0254562	587.4804267	-605.1101009	153.3583798	-1206.673084
passiflora	miersii		left	19	7	25	54.85857388	352.1425176	65.29397684	332.7798785	24.28415313	311.892072	-20.28355058	308.1299816	447.0917237	349.3427926	511.702751	272.0692805	649.3092978	-394.6998713	627.0524626	-477.1960183	-67.13646295	-1232.485525
passiflora	miersii		left	20	6	25	56.76906374	373.8888091	64.26231651	346.3304542	37.76703664	316.1470275	-3.681915863	318.3387667	462.6792223	292.6402538	541.3871857	201.2280396	659.4055908	-376.2395087	632.0077265	-497.4282479	8.305943512	-1217.150716
passiflora	miersii		left	21	5	25	-7.00454572	363.0862094	-6.047619089	334.6091396	-11.68387824	256.9095665	-59.58191534	293.1362056	499.207069	333.3022776	558.9793746	224.4287342	665.5342527	-405.1840099	644.4035009	-556.5943483	69.17450245	-1235.088823
passiflora	miersii		left	22	4	25	35.92578302	341.8712809	34.99982244	315.0723581	30.88288195	197.4960013	-18.19342179	231.7643174	521.8587235	303.8480351	601.5992653	217.4979226	743.9483307	-329.191176	688.1663044	-469.347042	60.74079605	-1209.455551
passiflora	miersii		left	23	3	25	27.01228577	405.2919532	33.12032466	366.2290267	38.14983103	23.8319686	-4.470361236	94.77716376	682.5409818	129.4410579	660.9485152	19.35130561	656.6797633	-170.492195	651.2215959	-321.7151271	60.61545089	-1073.757884
passiflora	miersii		left	24	2	25	43.84238948	373.4245242	35.80925836	340.2009437	17.01008174	273.6265587	-31.64908843	260.4101137	457.9617088	298.2601376	548.9345466	225.8446667	690.6175009	-347.9015397	696.7211937	-479.0158725	-48.77713328	-1165.239448
passiflora	miersii		left	25	1	25	-32.89999418	407.4073617	-27.55332466	360.2394649	2.484085923	-24.19234278	-86.2113445	244.8673651	646.9999432	149.7178134	676.0047032	48.02032138	696.444126	-304.1421442	710.9823604	-411.3815002	146.8587936	-1073.744932
passiflora	miniata		left	1	9	9	60.28611416	487.4849992	62.6095011	456.1711416	43.31465369	391.3382233	-32.35412019	395.7138763	283.6667854	229.0535002	326.5355937	78.501971	340.3335192	-341.7127016	278.0747556	-370.3236238	-10.78069932	-1619.418292
passiflora	miniata		left	2	8	9	36.44901075	400.2772862	36.96462331	384.5597205	25.07980695	354.7030366	-13.93203346	346.0024495	244.802725	279.4549805	279.0992441	215.7824521	328.3052785	-279.0286193	343.5301901	-449.2829401	-71.94042012	-1594.69291
passiflora	miniata		left	3	7	9	104.8646204	338.0341089	104.6231357	326.4349863	98.91352013	301.494998	62.55467571	309.6085233	217.9664561	292.2958274	235.6345536	260.3233721	311.227701	-52.42618118	312.4276257	-107.7163033	-260.0477632	-1678.649638
passiflora	miniata		left	4	6	9	18.05806863	380.2556604	21.78758334	367.6128716	22.60278486	328.5035226	-17.60237964	306.547975	224.2263064	282.7531132	255.9250335	236.2478461	392.3938977	-160.1749149	401.2100682	-315.7104142	-200.3187338	-1765.025198
passiflora	miniata		left	5	5	9	12.14120284	451.4749269	13.06162946	433.6810185	11.60865605	352.8521043	-26.75531857	332.086657	250.5929009	234.6922231	288.2306083	160.5798986	364.8149164	-339.7030292	364.6700664	-500.2799706	132.7936274	-1681.332525
passiflora	miniata		left	6	4	9	-19.43552013	574.209973	-19.52359612	551.973474	-1.931749754	394.8011731	-38.87080982	344.6383863	350.6574478	132.7277945	367.6088341	26.15147648	348.207983	-409.4067119	333.8574324	-504.1515305	8.194242272	-1451.78542
passiflora	miniata		left	7	3	9	93.81802673	436.026532	91.41015862	421.7584603	85.16535315	329.4247341	25.41537826	299.4851221	304.8222926	188.2958895	324.8142152	128.8899125	368.2634535	-40.53556942	389.932393	-232.3003558	-187.2106342	-1683.791067
passiflora	miniata		left	8	2	9	59.50662902	620.4430139	50.81596574	585.8171778	35.44896105	442.9469175	-18.43593699	335.1917418	475.8667108	106.9624033	467.6190857	25.57937603	362.889853	-432.5099976	332.6155313	-495.1486764	-95.66244658	-1086.896103
passiflora	miniata		left	9	1	9	45.49150196	412.1397246	50.73617495	377.3500059	34.74660018	283.707799	-39.30873471	324.0896186	429.881749	216.463725	506.2164806	79.26374849	615.3191978	-335.8146767	601.7188448	-523.977691	144.4855543	-1418.554309
passiflora	miniata		left	1	9	9	65.59061187	315.9444965	71.42355911	289.7716655	43.21330414	255.7598315	-27.21822871	278.8780207	176.0835146	277.0541964	201.637948	203.1034766	246.1699973	-142.6058318	266.4157764	-218.7478279	-65.6111348	-1783.583473
passiflora	miniata		left	2	8	9	19.86252486	377.4549658	25.44130989	355.404814	29.26624085	299.4574053	-16.02722144	295.0265429	241.6434444	252.00503	270.1659595	180.4545538	319.1267532	-238.4732866	321.7697163	-316.6992676	79.0692393	-1804.187771
passiflora	miniata		left	3	7	9	57.95850263	365.997035	55.43832161	347.9084272	54.54360974	223.2513863	17.82145323	251.0234231	221.5403846	170.0847642	242.0528671	108.0263167	262.5653496	45.96786911	304.0702777	-44.17303884	-207.8655545	-1756.069389
passiflora	miniata		left	4	6	9	44.60888567	378.5200218	46.18031241	365.0384616	34.67083044	296.9499642	-0.245086737	288.9909316	219.8178643	271.3350566	256.7058597	212.7770186	340.6479384	-139.4487596	360.9940031	-243.662073	-202.869282	-1725.893331
passiflora	miniata		left	5	5	9	27.79122252	442.4984163	27.90286442	429.630326	28.32133163	321.4992523	-11.81520143	307.3161312	196.0070487	306.2297278	264.93436	177.5057004	345.3067762	-308.3229636	343.3573467	-419.2076857	-8.918558996	-1725.664903
passiflora	miniata		left	6	4	9	98.66979444	517.7493948	90.93195127	494.5532803	70.162326	341.6194756	8.263393085	171.5201488	304.0689542	265.9167568	315.3418713	189.342161	334.7650829	-149.5908343	312.5526582	-327.3640023	-191.3207451	-1635.128555
passiflora	miniata		left	7	3	9	82.46882834	535.4577617	78.20186429	516.4986089	59.32389002	394.8561923	0.838509923	306.6952123	294.2769914	264.0258718	298.9969349	138.6660448	320.495012	-329.8978151	314.838318	-447.0792194	-104.5548314	-1512.800706
passiflora	miniata		left	8	2	9	92.73681664	553.0108197	85.91752855	525.6578281	63.60816912	445.3858996	1.237849057	371.7271944	349.4071655	68.62644457	347.3049827	-25.84892032	337.0789429	-291.1733293	331.522953	-396.6016647	-59.93829654	-1343.719824
passiflora	miniata		left	9	1	9	78.67183305	544.0790867	71.3307012	518.740088	52.74997909	428.6280989	-5.922164045	373.88287	441.7956255	115.6391896	462.9776096	5.894591353	443.8513194	-284.1397279	387.8088942	-464.7581636	-131.5054133	-1224.880045
passiflora	miniata		left	1	12	12	79.09419223	438.7847888	88.36754464	397.7389375	49.15567692	365.7599241	-13.40757909	367.4648804	170.8983418	392.1334341	198.1243299	301.6723973	325.2129074	-435.0347043	327.6408419	-568.5822088	-11.93815711	-1589.483886
passiflora	miniata		left	2	11	12	19.73960331	394.4205367	21.98881422	381.6899842	9.008038038	360.6957146	-25.51518496	356.923048	268.3986196	310.664563	330.3812344	242.1010198	406.7385987	-380.639357	381.8411138	-433.5282674	-4.140079997	-1621.015975
passiflora	miniata		left	3	10	12	7.612306849	416.2724672	8.563367597	405.0464527	3.918202306	381.0129212	-22.07013013	384.4641148	225.9496007	335.3255435	292.6151461	285.4695997	455.0387336	-512.5131413	389.4186462	-666.0825824	109.4197993	-1483.045799
passiflora	miniata		left	4	9	12	34.03173554	440.3258121	30.5513512	422.3703602	22.71959901	405.2754574	-5.508095531	411.6903504	332.53003	223.8887065	372.3240221	131.708718	410.2182335	-407.1214778	338.0070111	-398.6892824	13.26899415	-1524.055179
passiflora	miniata		left	5	8	12	-42.96790961	471.22688	-38.45145188	455.8983969	-34.26021738	413.549296	-52.29112699	379.6914098	376.2072255	178.0347941	402.8370709	47.29386911	436.9941282	-337.3301575	455.8983101	-524.3767361	-87.74946815	-1473.098766
passiflora	miniata		left	6	7	12	-2.974729102	496.5813472	-0.124685384	477.5652154	-7.139122409	431.5180014	-32.30887341	383.6710115	327.2048716	241.7626945	350.9406708	177.5352893	422.293506	-513.0380093	338.8771038	-518.4124596	23.95844414	-1517.458973
passiflora	miniata		left	7	6	12	45.43618458	452.6548166	42.84810214	438.3240645	33.96947096	383.6949855	1.624768248	382.1368037	275.1013018	290.671897	311.7127899	193.4953125	339.413619	-397.958062	364.1310045	-482.3319459	17.39400394	-1588.618394
passiflora	miniata		left	8	5	12	72.59467948	548.1583028	71.5580561	533.0599075	64.06586548	468.2373604	32.77024526	373.5549272	343.6789998	230.6980534	353.0396826	127.0255139	311.8339216	-304.9036549	302.639073	-432.0971393	-237.7726625	-1331.656679
passiflora	miniata		left	9	4	12	43.58876235	477.0838956	41.77833936	456.4330857	30.84942065	317.9226485	-4.885412597	380.1826344	187.2068327	357.5061798	231.4599788	314.180065	301.369579	-551.1671258	329.1281695	-645.6141415	29.45610099	-1433.150358
passiflora	miniata		left	10	3	12	-41.91151556	401.2260016	-37.81850294	384.8748066	-38.10656226	325.6124783	-87.4631971	405.9427087	282.8374516	182.319244	336.1949892	120.7995787	406.7805059	-548.2421006	416.4398512	-666.4578424	225.3706219	-1418.15574
passiflora	miniata		left	11	2	12	50.79433406	624.9054535	51.0145029	597.169159	37.77434909	358.6840289	-19.75808451	297.5424543	471.4630624	-42.90835379	409.3752357	-140.4262696	354.7533313	-399.5897324	274.2571651	-467.0936572	-39.56828237	-848.9660229
passiflora	miniata		left	12	1	12	-50.71005815	549.1477876	-44.40546393	521.8422803	-26.93609263	376.9353162	-84.46313717	463.5406025	446.1640392	57.59212023	470.3192775	-86.19163831	452.0479453	-611.8568226	395.2830978	-683.2796771	136.3694994	-902.1215535
passiflora	miniata		left	1	14	14	79.41760177	346.5345071	85.15528967	313.122187	65.59007622	264.0320051	-5.370559215	265.7468579	228.2054344	275.8331288	241.5066978	227.0640464	283.7819786	-39.86725856	289.0848582	-131.6012449	-282.3689429	-1739.910228
passiflora	miniata		left	2	13	14	6.089786438	465.1257453	5.2300145	443.8468577	13.32979825	372.3238723	-21.26824551	329.5981136	324.1448804	105.0537149	365.0986756	38.53344631	371.8707743	-152.9117501	361.192009	-335.7417234	5.560036576	-1721.417589
passiflora	miniata		left	3	12	14	22.12173226	436.5862145	20.10072938	420.9411127	13.13446421	388.5408503	-14.8169269	384.3927382	259.1211515	275.8440787	313.0103505	220.0004013	338.7452748	-389.4072872	296.5301738	-558.533949	-0.152345541	-1515.023696
passiflora	miniata		left	4	11	14	-17.56641918	437.0206914	-14.74193405	423.895155	-7.670672144	379.3578723	-22.6284249	324.9560903	196.5260758	375.7821605	259.8672052	325.1982391	387.1456921	-471.5412543	410.5013523	-642.4252134	-57.13436131	-1538.137851
passiflora	miniata		left	5	10	14	20.95276377	475.9862647	18.03666131	460.9335371	7.803656032	380.1587784	-11.62151934	409.1885418	315.7704889	170.0780137	347.0701933	94.98214931	320.746995	-300.338095	350.2444451	-388.1184963	-87.86752452	-1533.543665
passiflora	miniata		left	6	9	14	-17.21994597	481.765383	-15.43469415	465.42296	-14.92221672	415.3159127	-45.400285	426.8701783	345.2284257	166.3558319	321.2090932	136.4451684	419.9412142	-517.5745717	348.6251598	-500.5589948	13.95255601	-1478.92621
passiflora	miniata		left	7	8	14	-10.34250099	449.3675757	-5.891952317	423.8158186	-13.36038745	380.7946894	-35.02418715	319.3322409	244.7667241	240.171325	295.6658128	194.0811188	378.3723049	-412.498238	393.0030415	-552.6620654	60.02794361	-1587.561188
passiflora	miniata		left	8	7	14	41.8124847	497.9381243	44.29768929	480.7864132	36.44975447	445.4675853	2.54132866	384.3145711	322.8199553	311.0013467	375.6409432	200.955325	378.336131	-511.4183309	326.4720439	-526.5104239	-41.92502732	-1447.060634
passiflora	miniata		left	9	6	14	29.90911121	505.0625094	29.85259444	489.2456983	24.14736414	432.186401	-4.949921704	372.4594999	276.7804123	307.8391914	321.8444058	216.9002939	317.4517741	-435.0341995	312.7284348	-602.1311363	-10.22309899	-1488.124572
passiflora	miniata		left	10	5	14	-40.34582336	544.9022034	-37.87954948	528.3492169	-17.31076546	436.5124321	-52.27405405	450.1439691	344.7841334	108.0517969	325.2188735	59.62049033	327.5586577	-547.7139129	277.4151121	-573.0792788	79.00142523	-1380.620326
passiflora	miniata		left	11	4	14	-8.426866519	464.8271137	-13.83428635	441.9589129	-28.13006835	316.7948131	-61.68267195	378.1754068	247.7713135	126.1118464	298.1447202	-0.729641865	359.5125654	-405.5384571	389.1638648	-529.9598205	292.2229793	-1595.674934
passiflora	miniata		left	12	3	14	-5.85432899	524.9757724	-2.265007102	497.6605014	-4.824874828	353.4444941	-41.58872531	427.4663482	352.0657099	72.98517348	339.4973793	17.34970277	401.3285887	-549.2489085	347.4813592	-571.7873235	260.4766315	-1369.240081
passiflora	miniata		left	13	2	14	-33.74841887	573.4373047	-34.104673	544.5205456	-32.27284559	400.068567	-69.86120242	457.9047177	395.5720538	-4.362966605	407.1238088	-138.3315263	371.8551145	-525.5297184	301.4794706	-556.363142	99.76520253	-1071.230548
passiflora	miniata		left	14	1	14	10.51081456	588.4733627	6.231535967	558.9234913	20.68889521	370.4994977	-27.94762346	434.2768028	444.9551629	171.3037499	476.1796271	1.703146137	411.8237393	-542.2757852	361.1558233	-596.0364243	5.843757889	-1110.40362
passiflora	miniata		left	1	11	11	25.72077284	420.8850048	35.13559872	384.7875987	6.331777637	325.6735604	-84.17225379	327.0138525	233.4749433	235.2399115	274.9291082	163.2724581	403.3059168	-446.2205048	331.9383212	-546.4888137	180.2407809	-1642.953434
passiflora	miniata		left	2	10	11	22.21445423	387.2974164	25.79475695	366.9557865	17.25933999	333.8523536	-43.23920055	315.5601096	257.0941969	266.5323265	333.2192837	200.2993482	333.6308425	-304.6647312	333.0971635	-421.7389959	74.10887223	-1716.308745
passiflora	miniata		left	3	9	11	32.95216903	383.4727427	30.59660298	365.066952	22.07746989	334.5973103	-21.3138817	346.5082413	264.4812639	286.6053928	285.5739133	244.844849	344.4807772	-357.7585511	352.6800878	-482.3947011	33.10922496	-1577.744635
passiflora	miniata		left	4	8	11	8.983672262	428.6167958	10.89765484	413.5286468	-9.323230647	401.4438459	-37.52244275	399.5106473	399.5264461	80.77733479	364.7374232	42.18501796	394.8178869	-308.8665625	380.0495297	-498.9550349	214.9009705	-1560.535526
passiflora	miniata		left	5	7	11	46.26256729	453.9571866	40.12033501	436.0083464	30.90888044	388.9381989	1.764340688	392.9444697	316.2936396	216.5953312	329.431038	135.3718095	428.9714953	-396.4685906	330.6925923	-401.5691718	4.660928306	-1491.538275
passiflora	miniata		left	6	6	11	-19.2087424	465.0442221	-20.33654289	444.4633393	-22.13257159	375.1489441	-55.69580147	402.970289	319.5905664	274.6389223	374.1202346	187.9120385	502.1116443	-620.0902961	414.8370845	-615.4508063	148.5027729	-1452.474104
passiflora	miniata		left	7	5	11	25.11781603	501.8899111	24.83021278	481.956477	26.59709435	403.764731	-2.859218795	400.8850093	338.2385317	264.6759649	362.0684779	189.9349117	434.0948578	-547.9482328	356.4907516	-543.0595239	53.18229588	-1425.960435
passiflora	miniata		left	8	4	11	-13.99787974	421.0646029	-13.76644327	394.8224948	-5.359928654	286.814221	-43.95469529	317.3146005	318.0388077	238.6377999	387.6712845	111.8513164	460.017178	-259.2147605	490.1867296	-390.8837706	25.96171356	-1732.777288
passiflora	miniata		left	9	3	11	48.14795524	525.0133592	47.15751836	501.8141944	44.37553874	421.7180877	-5.044445859	328.4858595	321.6306081	259.7102376	339.6882575	153.2225895	363.8176247	-389.373899	300.5611018	-418.4346841	-97.54794128	-1494.771715
passiflora	miniata		left	10	2	11	45.72182009	470.6504143	43.00321495	445.0089489	36.91377068	364.8252002	-16.20959476	336.0341549	310.46153	194.812469	296.0744637	126.5953739	378.7787539	-290.7918921	328.7220104	-326.0776414	-60.77763895	-1643.674346
passiflora	miniata		left	11	1	11	72.95434372	624.8887328	62.1797879	584.3912089	33.89475104	401.5049255	-26.66384291	352.725953	499.7990943	8.442639157	468.3215413	-65.82748045	405.3102022	-357.7163085	290.3726106	-429.0445841	-65.40053898	-1093.284202
