family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	norm_node_base	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
grapevine	CA_populations	pop4	16129062	2019	NA	NA	NA	NA	447.5428	353.2777	420.4496	315.4735	457.2881	281.7845	515.1055	262.5408	-1001.35	543.8286	-749.8768	420.7785	-866.1626	-925.8017	-297.1643	-610.2592	255.4184	-1658.612
grapevine	CA_populations	pop4	16129062	2019	NA	NA	NA	NA	504.7778	359.7263	455.4987	315.2299	478.8906	265.6971	533.5587	248.2018	-968.828	489.3396	-804.4702	337.2299	-824.6381	-864.4599	-560.1954	-879.0107	93.16541	-1570.24
grapevine	CA_populations	pop4	16129063	2019	NA	NA	NA	NA	408.7704	362.9336	397.8916	324.1885	433.6561	294.7716	487.1692	298.6009	-891.1728	654.5035	-325.8539	309.4871	-1067.15	-908.6548	274.7528	-48.88183	33.20369	-1907.934
grapevine	CA_populations	pop4	16129063	2019	NA	NA	NA	NA	483.9766	299.4454	425.6074	263.9867	489.4074	231.1301	562.8277	207.5844	-1021.494	252.7342	-220.1663	215.5018	-1160.227	-674.7517	482.442	213.6426	80.95098	-1425.023
grapevine	CA_populations	pop4	16129063	2019	NA	NA	NA	NA	326.3769	284.7406	277.2797	262.3757	340.7076	225.8422	387.0715	184.8996	-784.1494	521.3358	-82.54421	333.9407	-1086.719	-869.9619	294.9204	180.3576	275.7872	-2075.569
grapevine	CA_populations	pop4	16129064	2019	NA	NA	NA	NA	295.7641	241.9318	268.6255	209.5056	294.7556	165.6505	353.1981	152.7956	-653.3923	771.6752	-622.4503	524.4625	-1115.584	-641.1311	44.99992	-280.9753	601.3432	-1789.108
grapevine	CA_populations	pop4	16129064	2019	NA	NA	NA	NA	288.7717	307.6748	292.5423	273.0966	318.5454	232.7955	360.0841	235.5713	-789.372	926.9483	-63.29942	324.6757	-1272.23	-882.4014	-37.98397	-286.0246	397.0721	-1793.928
grapevine	CA_populations	pop4	16129064	2019	NA	NA	NA	NA	324.2068	341.8255	296.8134	314.86	340.7518	260.2412	399.5057	260.227	-935.0108	458.6224	-248.0329	297.1231	-615.3205	-1100.954	251.2415	151.2174	-200.7544	-1760.33
grapevine	CA_populations	pop4	16129066	2019	NA	NA	NA	NA	414.1594	341.3414	400.0614	315.5406	424.8494	279.6395	472.1199	280.6005	-860.478	414.8115	-516.06	320.8422	-1206.791	-569.947	-208.3771	-410.4458	369.8019	-2077.006
grapevine	CA_populations	pop4	16129066	2019	NA	NA	NA	NA	292.4031	226.258	282.5763	196.511	303.5046	156.9811	350.3181	149.9181	-680.6779	818.5969	-352.5369	387.0131	-1241.563	-616.1595	151.3208	-109.7208	567.7371	-1943.277
grapevine	CA_populations	pop4	16129066	2019	NA	NA	NA	NA	254.5373	258.892	239.861	235.1603	266.9034	205.4926	315.3777	201.0788	-659.7519	879.137	-252.2454	347.3526	-1040.891	-935.295	185.868	63.14442	447.8665	-1996.133
grapevine	CA_populations	pop4	16129067	2019	NA	NA	NA	NA	431.6745	410.3914	419.1046	368.1209	464.8296	344.3931	512.4295	344.2872	-839.7807	514.0532	-714.5228	396.2073	-973.4635	-712.4853	-409.3847	-786.6398	141.9915	-1983.157
grapevine	CA_populations	pop4	16129067	2019	NA	NA	NA	NA	404.5931	372.7802	392.4194	331.2742	425.8124	299.4001	470.8075	287.5329	-941.2865	573.5404	-553.8932	414.5633	-820.7363	-833.5754	-459.123	-735.3267	231.4301	-1900.873
grapevine	CA_populations	pop4	16129067	2019	NA	NA	NA	NA	445.8627	419.4985	423.7941	374.6952	447.327	344.8039	515.0532	317.233	-900.3898	395.9851	-656.1363	322.8091	-1007.982	-749.0995	-392.39	-729.593	179.1492	-1863.15
grapevine	CA_populations	pop4	16129068	2019	NA	NA	NA	NA	362.5921	326.7516	333.8512	288.749	373.7578	256.3035	433.2462	247.789	-745.2254	637.4072	-611.6058	478.3217	-728.0253	-912.3264	-175.4138	-561.8996	234.5659	-2246.152
grapevine	CA_populations	pop4	16129068	2019	NA	NA	NA	NA	389.1489	319.0638	378.4494	288.284	393.4378	257.8096	460.7789	242.2014	-1114.719	531.9683	-720.8235	425.6069	-818.0382	-980.0972	-83.70368	-353.8148	214.1658	-1773.145
grapevine	CA_populations	pop4	16129068	2019	NA	NA	NA	NA	321.7968	303.8998	303.8338	268.9309	347.6375	218.3565	413.1296	217.6774	-706.9722	791.8348	-642.3725	579.8427	-1030.611	-858.8305	-310.628	-637.8749	564.4338	-1799.832
grapevine	CA_populations	pop4	16129069	2019	NA	NA	NA	NA	422.8868	361.3344	402.9325	320.0138	441.4555	284.4989	496.1546	280.4175	-853.4564	549.5553	-736.944	411.2694	-893.9208	-888.5855	-453.596	-738.6835	184.566	-1821.913
grapevine	CA_populations	pop4	16129069	2019	NA	NA	NA	NA	400.2453	358.7206	368.848	327.5173	404.7409	280.7089	444.6364	269.7569	-866.7862	593.7651	-700.9316	390.2199	-951.5448	-986.9077	-403.4848	-808.5856	283.974	-1727.064
grapevine	CA_populations	pop4	16129069	2019	NA	NA	NA	NA	452.3239	315.6499	426.1556	281.2174	449.7528	251.2588	495.7997	241.4472	-925.766	627.2941	-793.1778	441.4429	-867.9503	-927.3113	-241.546	-660.1325	213.217	-1614.01
grapevine	CA_populations	pop4	16129070	2019	NA	NA	NA	NA	425.4615	306.4448	392.7471	266.5612	413.0827	211.1126	466.1327	195.5476	-895.8752	611.6871	-785.6811	479.918	-820.709	-934.898	-256.6573	-507.4101	293.6313	-1743.17
grapevine	CA_populations	pop4	16129070	2019	NA	NA	NA	NA	395.9244	276.4284	380.1298	243.8199	392.8772	213.2454	453.1974	204.3783	-901.2749	765.1498	-669.7395	595.1417	-893.3466	-969.4724	-234.5042	-601.5863	351.6187	-1603.359
grapevine	CA_populations	pop4	16129070	2019	NA	NA	NA	NA	424.9951	319.3446	408.2301	275.248	419.2366	239.3464	472.2743	236.6609	-925.3519	633.4335	-692.2499	378.8147	-1027.006	-684.3545	-219.9297	-423.0661	409.0408	-1975.224
grapevine	CA_populations	pop4	16129071	2019	NA	NA	NA	NA	572.1235	374.9508	540.4947	335.4596	569.5378	295.7173	621.6049	288.102	-989.6745	-186.4894	-625.3986	-46.99655	-824.5848	-634.8659	343.8046	66.919	-505.6383	-1584.297
grapevine	CA_populations	pop4	16129071	2019	NA	NA	NA	NA	281.0247	347.8393	276.6948	307.3903	339.0068	243.4349	386.7819	251.0256	-685.4832	881.2598	-398.5465	446.2588	-916.4636	-867.4725	44.24516	-226.1722	265.9168	-1889.731
grapevine	CA_populations	pop4	16129071	2019	NA	NA	NA	NA	275.6808	260.4628	276.0706	213.8336	308.7522	166.2788	369.7288	166.7886	-721.997	744.7507	-496.9129	423.793	-1260.41	-500.89	117.9509	-180.8745	588.4863	-1971.69
grapevine	CA_populations	pop4	16129072	2019	NA	NA	NA	NA	352.457	267.7126	328.7091	226.2084	354.4896	142.9369	438.8472	149.5701	-917.6002	636.8721	-591.8069	360.4328	-683.4624	-911.6821	311.2104	62.14009	56.53885	-2081.785
grapevine	CA_populations	pop4	16129072	2019	NA	NA	NA	NA	317.8007	241.2105	295.7285	204.8729	317.9584	160.2857	373.0901	154.309	-615.1939	727.3977	-547.5792	500.0389	-1167.105	-663.8243	290.3883	90.9878	571.7415	-1881.924
grapevine	CA_populations	pop4	16129072	2019	NA	NA	NA	NA	359.8691	272.3345	332.0717	249.8503	350.1588	204.2928	410.1363	188.1652	-828.3085	756.2659	-534.2591	395.6617	-1092.679	-885.3107	237.7743	29.56476	437.5943	-1870.466
grapevine	CA_populations	pop4	16129073	2019	NA	NA	NA	NA	301.6635	322.006	291.1328	278.7619	327.4206	246.3433	379.7433	237.5864	-810.8755	686.0354	-389.6305	343.2994	-710.706	-1207.833	254.1661	97.23839	-45.26695	-2085.413
grapevine	CA_populations	pop4	16129073	2019	NA	NA	NA	NA	244.8686	289.2539	228.4059	257.1325	252.9008	228.1814	312.8863	218.9432	-866.6553	718.1451	89.07589	275.212	-1055.089	-980.692	214.612	105.1343	326.8629	-2096.592
grapevine	CA_populations	pop4	16129073	2019	NA	NA	NA	NA	252.6539	277.7187	246.2334	251.4476	274.5937	231.4378	324.1377	221.5895	-680.9217	732.776	-388.8627	394.4596	-1095.221	-773.017	38.83522	-92.98429	634.1339	-2050.981
grapevine	CA_populations	pop4	16129074	2019	NA	NA	NA	NA	393.6438	309.2686	387.2103	280.4568	417.0605	250.0409	458.647	237.4003	-814.3406	724.7948	-684.8255	539.5856	-768.4059	-975.2773	-583.5349	-930.33	251.5704	-1693.577
grapevine	CA_populations	pop4	16129074	2019	NA	NA	NA	NA	400.2024	342.2711	396.0667	311.2	432.4769	283.0409	484.0823	277.7018	-806.0675	662.6135	-699.0903	492.6176	-846.0729	-856.8689	-683.5107	-881.0512	238.7832	-1681.523
grapevine	CA_populations	pop4	16129074	2019	NA	NA	NA	NA	431.5572	401.2135	423.1776	363.6448	465.6905	336.9083	515.265	330.7805	-905.9255	519.6019	-668.0485	392.598	-881.1794	-861.3102	-640.867	-877.9385	217.8888	-1868.098
grapevine	CA_populations	pop4	16129075	2019	NA	NA	NA	NA	334.3981	286.0156	321.9083	248.1373	342.6066	213.5558	407.0535	211.3724	-661.6256	551.9256	-582.3252	439.9744	-1173.43	-348.0542	200.5782	21.07955	422.7059	-2122.664
grapevine	CA_populations	pop4	16129075	2019	NA	NA	NA	NA	374.7566	279.426	359.4676	235.9649	372.4405	179.7195	432.5733	191.624	-682.9359	580.9774	-543.2603	404.6192	-1159.463	-632.6584	253.8001	82.71504	646.5958	-1929.245
grapevine	CA_populations	pop4	16129075	2019	NA	NA	NA	NA	264.988	265.576	253.4333	229.2472	275.0343	197.2659	333.4909	199.4923	-814.4024	924.1956	80.09313	263.0867	-909.4794	-1075.935	232.1345	111.6763	284.5753	-1856.052
passiflora	passiflora	coriacea	classA	left	1	7	7	1	41.45794646	135.5320967	51.32047704	117.3036569	40.74123035	95.65772273	4.340875814	102.536536	673.6662602	122.4517923	722.334284	82.02106574	950.5081177	-119.3780631	338.7136326	-243.5142168	22.25905554	-288.5862733
passiflora	passiflora	coriacea	classA	left	2	6	7	0.857142857	-10.65118351	111.155066	-4.261113206	98.14327761	-16.26648448	83.14113987	-36.56163903	83.92131442	628.3548418	152.7883765	711.8344967	106.659806	973.0871308	-78.80302301	617.7227801	-278.9883917	-23.96923449	-379.1570575
passiflora	passiflora	coriacea	classA	left	3	5	7	0.714285714	17.21867471	94.2037958	24.62308828	80.72990581	12.53126604	70.14955034	-4.247310023	69.62097507	582.9070006	196.8158525	689.1086861	152.9073638	974.5594315	-5.71427522	531.1545539	-329.1785428	8.075685265	-464.433743
passiflora	passiflora	coriacea	classA	left	4	4	7	0.571428571	7.282864948	107.6116507	12.76101804	97.60901236	-9.908891966	87.76531361	-25.47191055	86.92958843	615.2652833	191.4071503	740.0474454	146.0795152	1029.375677	-27.21831223	479.4227898	-332.5411488	-14.71028408	-457.7445464
passiflora	passiflora	coriacea	classA	left	5	3	7	0.428571429	21.59111005	145.7907207	26.1710706	135.3837456	14.12110681	125.7003692	-13.76193934	124.2881257	593.0120464	203.6591848	711.3501876	143.4544482	1057.438858	-66.89944704	458.6762075	-367.736088	2.411308713	-527.801531
passiflora	passiflora	coriacea	classA	left	6	2	7	0.285714286	29.38551149	259.8031938	33.00318312	243.7294836	8.300624166	228.9212397	-19.64337393	234.2795495	598.0600037	220.4796718	706.3721797	113.0588927	1047.226125	-263.9531681	404.1147546	-427.7735491	48.9467116	-768.8137325
passiflora	passiflora	coriacea	classA	left	7	1	7	0.142857143	-4.282828245	337.8131673	4.915634882	320.7526489	-33.3769814	296.0155678	-76.59878182	303.2754172	657.0082425	145.2195522	682.1498136	22.21053473	635.3253803	-303.1840045	576.8840832	-481.1116806	192.4283281	-1181.372763
passiflora	passiflora	coriacea	classA	left	1	11	11	1	19.51556124	238.0753825	25.62206542	212.1672469	7.057098351	189.8876913	-27.8165397	188.4909737	578.6912982	92.78040595	668.1052275	15.73183313	1094.08815	-378.499514	336.0552452	-227.5017822	59.833554	-292.0410969
passiflora	passiflora	coriacea	classA	left	2	10	11	0.909090909	53.45274283	168.3094622	49.72767903	150.082423	32.40309873	133.8904179	15.61442585	139.8657528	605.8352508	129.262726	702.3403747	70.43037006	981.1405782	-207.6474278	350.2483225	-243.8092362	15.09741665	-294.9495741
passiflora	passiflora	coriacea	classA	left	3	9	11	0.818181818	23.68689483	140.6373687	26.30012785	126.1018919	13.65922563	115.5186482	-5.922858051	114.652903	614.1875123	120.1778206	711.3960473	72.55439052	983.8152841	-81.61780188	506.7913355	-299.4252131	-4.334954008	-373.7724317
passiflora	passiflora	coriacea	classA	left	4	8	11	0.727272727	33.57327787	137.910764	30.34422968	123.4112672	17.87423136	114.6204431	1.496850637	115.1448038	616.769225	163.3195971	715.4883532	115.9997535	1014.355929	-87.26183376	424.7938125	-323.0598744	4.700808328	-410.5447241
passiflora	passiflora	coriacea	classA	left	5	7	11	0.636363636	69.18730418	155.5572575	66.25159548	141.4723447	52.05708928	130.8646184	36.2655479	132.1210969	531.435974	126.7033155	637.3618247	105.5296817	1048.701364	-112.2506363	394.5509547	-330.4385673	35.01063278	-406.5377142
passiflora	passiflora	coriacea	classA	left	6	6	11	0.545454545	58.35458903	146.6791612	56.69932963	129.9797471	44.62319246	120.898754	28.65562942	119.2685806	538.9832201	158.6959322	641.0616884	126.6651078	1012.700125	-93.61665363	516.8260654	-320.950314	3.887433036	-449.8408682
passiflora	passiflora	coriacea	classA	left	7	5	11	0.454545455	25.62336981	178.7901984	29.43523996	165.0096621	13.05287947	153.2697903	-2.53716497	151.869671	626.4429943	153.5299937	692.6380042	100.594004	1014.000853	-200.5337263	470.4212649	-319.3261864	-1.419881325	-403.6008406
passiflora	passiflora	coriacea	classA	left	8	4	11	0.363636364	14.4605196	156.0893338	21.72610699	140.136481	5.899956336	123.6369805	-17.9627674	127.2712862	570.5417157	106.3842501	734.3364014	42.30061148	1013.810471	-38.43839102	551.4989914	-304.0704595	-9.88666142	-438.7502886
passiflora	passiflora	coriacea	classA	left	9	3	11	0.272727273	-2.178888807	182.8332861	6.860476796	173.2131957	-6.928597826	154.7615088	-25.30543245	155.0505788	589.9023364	155.4255994	698.754128	64.10411073	1017.876184	-244.2085189	516.8467762	-325.9364976	27.12994939	-345.8052614
passiflora	passiflora	coriacea	classA	left	10	2	11	0.181818182	-13.69139793	278.2345049	-3.507357337	260.8112535	-9.382475476	239.7275991	-43.09465802	243.3200062	646.5197767	126.2523453	739.4994373	5.829524583	968.7346026	-354.683038	544.1992229	-353.0662144	-10.32122579	-480.1402471
passiflora	passiflora	coriacea	classA	left	11	1	11	0.090909091	2.102570298	278.214255	18.75912105	251.0954194	9.392459417	225.4094561	-26.77227251	226.7069017	568.3779688	257.7091243	693.1879908	149.985692	1083.267284	-292.8805329	403.8833545	-389.761476	-9.235842922	-899.3610831
passiflora	passiflora	coriacea	classA	left	1	11	11	1	53.87361803	206.9934118	59.77190976	186.0003448	46.98521829	155.4086216	1.811699611	146.2499411	470.3253081	132.6517488	543.8919723	100.4102792	1119.673145	-354.6283032	236.1379302	-167.6220553	-4.935245433	-311.8222122
passiflora	passiflora	coriacea	classA	left	2	10	11	0.909090909	16.41634407	191.5774774	29.09843496	167.1769251	1.688313826	144.0925053	-29.51046011	142.5056736	604.9535013	129.5250315	682.5958393	69.44830982	1086.355708	-268.4279347	440.3700688	-268.2810776	-12.88753521	-309.046256
passiflora	passiflora	coriacea	classA	left	3	9	11	0.818181818	32.11301719	132.2767298	31.0012238	106.8918445	18.64220627	90.13236358	-6.742198833	91.24353013	611.9878943	165.9933341	686.9939038	120.0067691	1018.65213	-131.211142	473.0117808	-270.6543157	2.752042205	-368.2740319
passiflora	passiflora	coriacea	classA	left	4	8	11	0.727272727	19.77293828	121.0226072	23.51129804	110.8814201	12.48849024	99.71188103	-9.021453445	101.1519438	597.7441109	175.1874969	683.4309908	138.3377219	1035.247737	-123.1739306	484.6068903	-309.8629848	-7.008274928	-423.873196
passiflora	passiflora	coriacea	classA	left	5	7	11	0.636363636	10.52980071	108.3490967	5.448583959	94.85853387	-4.930436006	84.09595774	-20.8533161	82.5045478	575.7072197	168.2432206	695.8613991	113.1665382	994.0491678	-116.6394033	587.2097185	-269.6364171	-6.707965012	-363.5093865
passiflora	passiflora	coriacea	classA	left	6	6	11	0.545454545	34.37665498	135.0275359	33.79000963	121.3983276	18.73299809	108.4709754	3.660451825	109.4698663	563.0103138	168.1371861	659.6757407	142.0071671	1020.000764	-154.2630592	536.843985	-321.8288118	-8.142230098	-378.0773729
passiflora	passiflora	coriacea	classA	left	7	5	11	0.454545455	29.94216745	157.2944413	39.29081584	142.3542848	19.02180429	127.5298162	0.827606302	128.2166204	600.4056383	174.274798	705.0073976	93.40231955	997.2390682	-213.1047927	475.7759576	-287.5565015	-7.684840693	-314.1049256
passiflora	passiflora	coriacea	classA	left	8	4	11	0.363636364	9.262695239	146.7256299	14.66548312	132.5276586	0.177511144	119.5642273	-16.52162981	121.3575447	572.6655678	152.8872837	683.7378103	119.7022557	1062.518577	-163.5325132	571.8689081	-310.5057285	-39.17648662	-405.0723813
passiflora	passiflora	coriacea	classA	left	9	3	11	0.272727273	28.98915129	143.836214	38.71866719	129.8918953	20.64875149	106.6733676	1.748149551	102.9984386	540.600675	200.3018116	644.8517568	130.5941352	1025.17174	-218.7135612	525.6740286	-283.8010931	0.475009325	-309.2569151
passiflora	passiflora	coriacea	classA	left	10	2	11	0.181818182	55.79035637	237.0045064	68.13797228	211.9442172	47.46648285	176.5189271	-1.479364658	187.0382455	565.4041916	409.1705718	664.5185308	338.7961041	729.3744564	-397.6770156	347.4509336	-505.3149519	142.3924002	-981.7085226
passiflora	passiflora	coriacea	classA	left	11	1	11	0.090909091	36.37812244	399.1184939	43.53304142	375.0489046	20.93315908	320.2103372	-27.84776534	317.5150051	452.1060262	325.0052305	513.331799	228.9767091	476.2061391	-350.1369874	363.6296243	-505.4768177	46.38547785	-1510.922775
passiflora	passiflora	coriacea	classA	left	1	10	10	1	66.03806105	230.0983099	53.05912316	203.3310211	30.79172659	179.857994	-0.249045832	186.6842478	612.8628142	136.5457994	685.2686394	10.48086545	994.9971279	-311.2926366	426.6860913	-254.7354738	30.33323352	-334.4543258
passiflora	passiflora	coriacea	classA	left	2	9	10	0.9	29.59411877	176.4558419	32.77713081	164.1695459	21.25020817	152.8055355	1.623430138	152.1267006	637.0514703	117.9843134	710.2127963	58.5996972	995.6567372	-156.8129987	446.6870408	-266.9734202	-21.32003455	-374.0287563
passiflora	passiflora	coriacea	classA	left	3	8	10	0.8	18.97978833	157.2478695	20.12574592	145.8394524	6.693048296	138.8952881	-7.455435313	142.0835058	663.4366191	106.6360165	753.6054175	38.12807449	935.9962543	-101.6061564	524.2815765	-246.0858929	6.261775307	-385.4764486
passiflora	passiflora	coriacea	classA	left	4	7	10	0.7	26.54978921	189.8401097	28.5894564	177.7532754	15.51394139	168.815819	0.322667825	168.2836864	640.7078598	90.09620513	701.364696	19.56073785	929.9829879	-160.1606845	578.4087063	-251.1428973	-1.46517628	-435.953856
passiflora	passiflora	coriacea	classA	left	5	6	10	0.6	13.81459006	216.7274789	19.25719982	201.1014503	5.807373276	187.6640543	-20.35474682	184.7701145	618.0267078	158.4828043	712.8324805	102.8455145	1039.653653	-286.4529684	490.2407123	-364.6699976	-29.73510864	-429.8208711
passiflora	passiflora	coriacea	classA	left	6	5	10	0.5	20.22148459	163.4221343	25.93273155	149.8258655	9.034947891	136.0542329	-6.473095979	135.9339469	633.1507289	159.5808795	721.247951	76.17735319	982.5415608	-221.1451105	471.7678011	-282.2859091	4.586134348	-326.2712233
passiflora	passiflora	coriacea	classA	left	7	4	10	0.4	14.48891544	203.600392	21.40904998	190.6640351	10.89314819	178.8499234	-10.72862853	179.990363	607.8950267	138.5825239	691.282335	62.87530877	1003.902866	-239.8625798	559.9778581	-292.3485972	-14.19635105	-457.2855782
passiflora	passiflora	coriacea	classA	left	8	3	10	0.3	18.57760785	227.9247369	25.2360693	208.2307834	8.197335494	193.4963967	-13.09574477	196.3642208	620.4644836	164.3080025	714.654846	57.3559914	974.487974	-271.5270299	542.0445973	-325.4293208	-9.851701707	-450.5998429
passiflora	passiflora	coriacea	classA	left	9	2	10	0.2	48.20994638	229.9152653	69.38291706	210.8525649	63.88933563	175.724865	5.179180013	176.3122495	641.2238597	391.21343	739.9560036	291.8674854	733.4916317	-319.1130693	405.1646621	-457.3611261	140.2933435	-966.3677697
passiflora	passiflora	coriacea	classA	left	10	1	10	0.1	47.46498489	365.7531655	67.67226733	341.0338888	42.30172505	294.2297558	-17.96216807	285.4697201	510.4074255	363.6294173	619.5760401	223.7979872	585.9914189	-311.7298735	448.9412011	-558.1248561	34.69259205	-1340.223849
passiflora	passiflora	coriacea	classA	left	1	7	7	1	23.61680218	142.536441	34.53984913	122.0207317	14.01832728	102.894501	-17.43399156	93.34640139	577.3355776	147.6128843	712.6270773	61.38354856	995.5061333	-123.3886172	531.9100031	-287.1238834	-17.72655563	-319.5471787
passiflora	passiflora	coriacea	classA	left	2	6	7	0.857142857	-8.090429755	103.5521048	3.737518621	87.80060949	-16.84838313	68.34599163	-42.64511891	65.68621766	615.0876332	167.9508669	736.9318997	126.8663205	987.8977484	-41.61257941	566.076372	-290.828208	1.831597973	-413.2574617
passiflora	passiflora	coriacea	classA	left	3	5	7	0.714285714	0.054559847	144.3438728	11.44000692	131.2628979	-15.87967811	122.684431	-34.25400691	111.8992232	597.8073982	188.9823678	732.5547962	107.3058098	1061.574866	-61.29882349	517.9124217	-353.0724235	-39.44577662	-490.3995828
passiflora	passiflora	coriacea	classA	left	4	4	7	0.571428571	-1.88438014	146.0035018	4.150532385	137.1815404	-13.82001019	122.6181774	-32.94337104	125.1182149	662.8995831	167.9691788	745.0380335	126.7885836	1022.508515	-50.28210469	491.7803088	-340.500459	-44.11823217	-510.1756922
passiflora	passiflora	coriacea	classA	left	5	3	7	0.428571429	15.47971977	97.22321251	22.37038011	84.48881121	7.804530428	74.35495881	-7.735780993	77.21916612	579.4293269	194.6768881	756.0647447	132.9941378	960.7549662	9.330211467	476.7002655	-337.8839137	23.68067672	-459.2432868
passiflora	passiflora	coriacea	classA	left	6	2	7	0.285714286	20.86675666	273.5943235	24.95582424	258.2633282	5.954309453	238.3962559	-17.63443781	242.53161	569.932618	224.1845291	695.4251817	120.1554655	1036.510683	-292.866898	407.0157702	-452.7508537	58.99642319	-777.7296615
passiflora	passiflora	coriacea	classA	left	7	1	7	0.142857143	-12.13465356	363.953596	1.373561937	346.4215936	-9.664688447	318.4254889	-45.31946621	323.340482	594.7993071	265.6020784	634.9433652	114.8118952	624.5623867	-283.011612	498.2450453	-563.8371464	61.25477845	-1304.439563
passiflora	passiflora	coriacea	classA	left	1	13	13	1	34.60565976	164.0036278	48.22784556	146.7082867	23.62305636	125.0567667	-2.181543021	128.969884	631.1205332	82.68389665	676.3801319	46.37661793	934.8785814	-220.7597514	543.6565114	-182.754664	14.3485373	-205.0342709
passiflora	passiflora	coriacea	classA	left	2	12	13	0.923076923	9.551313563	95.10248003	13.28557319	86.90678021	-1.494193036	68.9102891	-16.73912043	72.65763264	664.3034101	152.1453567	733.8522796	97.3763671	949.521872	-26.41722577	501.0448222	-268.5282099	-4.926764648	-332.5219194
passiflora	passiflora	coriacea	classA	left	3	11	13	0.846153846	9.671924297	117.5871384	14.665807	108.9013018	-2.866271368	94.75641973	-13.44486462	92.50008616	677.2500873	165.9350243	753.6260538	112.5287368	969.0394941	-14.68715713	471.5648098	-322.2280094	-30.02410151	-386.8061064
passiflora	passiflora	coriacea	classA	left	4	10	13	0.769230769	27.1331206	135.2334413	29.21506318	122.9185214	16.6327186	110.4479906	-5.257953292	109.1456496	655.3140933	111.4660194	740.2478792	55.96952671	958.3054322	-88.25004114	402.3738756	-229.6046996	71.31687864	-374.6157088
passiflora	passiflora	coriacea	classA	left	5	9	13	0.692307692	38.84380471	92.49972549	41.66097393	76.90997589	15.50674478	73.9024728	0.71647342	73.63600538	605.4616947	176.4721416	702.112322	126.219327	939.4702829	8.753354623	493.8200526	-313.7766196	28.46878524	-457.8525207
passiflora	passiflora	coriacea	classA	left	6	8	13	0.615384615	-8.358426602	83.70332286	-2.805953559	75.44908631	-13.34121742	58.95908403	-28.43054729	64.4418248	671.7777833	178.5721578	732.3531401	130.4583411	970.0118502	-38.32042227	520.9305201	-273.4102351	-1.772066431	-406.3945451
passiflora	passiflora	coriacea	classA	left	7	7	13	0.538461538	4.99753557	119.9378055	9.994110513	109.8179352	-2.995413705	96.92525507	-16.05618494	99.555526	608.8026598	171.4812579	710.3961437	115.0440779	965.9251817	-59.45690677	576.4507572	-324.9297952	-0.661625259	-436.0514146
passiflora	passiflora	coriacea	classA	left	8	6	13	0.461538462	4.734728505	127.2427323	6.928475413	116.0976575	-1.971058204	100.1275278	-17.15349074	102.4610069	707.3638048	139.7567561	764.7769739	81.65579432	920.7576442	-18.92828584	487.9785006	-299.9099749	-16.26978043	-410.5283387
passiflora	passiflora	coriacea	classA	left	9	5	13	0.384615385	14.50963276	113.0430736	18.41663727	99.33476527	-0.221304913	87.27978136	-15.02401842	93.2389505	610.8935605	123.3814562	707.9737484	80.05809938	953.588933	-4.328028137	561.6911917	-291.2131648	20.52145248	-429.9939599
passiflora	passiflora	coriacea	classA	left	10	4	13	0.307692308	16.56151504	152.3858661	21.59000974	143.4936291	6.082450074	137.7115161	-13.16690591	140.0556095	642.0742867	143.1520289	704.5134831	93.10956253	990.0933443	-91.923699	584.2912774	-288.9682649	-15.66347449	-462.6566057
passiflora	passiflora	coriacea	classA	left	11	3	13	0.230769231	5.423213604	144.9148502	12.96680422	123.4235874	-6.334511209	110.5274645	-26.73140546	114.0541314	646.7456782	133.9333941	739.0813985	68.61105891	968.6425239	-75.53485776	569.0285682	-267.1522259	14.30927672	-441.6236802
passiflora	passiflora	coriacea	classA	left	12	2	13	0.153846154	16.83453256	219.2662892	19.72657881	206.3217541	3.217996135	193.4483835	-23.22662444	196.4849152	605.9469913	227.6876383	709.0202164	119.1348908	1079.519283	-169.1221656	429.6002098	-406.6037117	-8.917167273	-710.7061563
passiflora	passiflora	coriacea	classA	left	13	1	13	0.076923077	53.96314391	389.8412351	70.11600715	375.1683325	27.17219751	355.8043595	-24.9614105	338.007473	545.6852487	357.6803024	605.0127322	222.4198615	553.7503131	-447.4125754	475.5974148	-595.761851	92.99987701	-1275.940427
passiflora	passiflora	coriacea	classA	left	1	13	13	1	65.26037929	216.5795462	80.0110942	191.9564165	30.54823546	191.3906376	-5.862208161	197.1792708	638.6534216	43.53315501	712.3649866	-60.91044653	939.5478869	-268.0274711	280.7987599	-184.9736217	11.0899574	-199.897
passiflora	passiflora	coriacea	classA	left	2	12	13	0.923076923	42.56255577	95.31041633	45.6442363	81.93233542	35.44542231	64.54368408	14.88880347	72.72417916	592.0464353	173.5560685	693.6868375	116.5839078	1014.758819	-79.67362224	340.1626425	-251.2680694	3.909131705	-320.0670543
passiflora	passiflora	coriacea	classA	left	3	11	13	0.846153846	29.18953457	91.4926768	30.90333732	81.02536268	18.28684502	69.37370043	2.534545533	67.27303685	597.1648658	164.1699002	696.0054288	123.2130258	960.86277	-44.21111407	498.0498248	-294.1407968	18.37081807	-361.7422815
passiflora	passiflora	coriacea	classA	left	4	10	13	0.769230769	17.74883874	67.67311986	20.60661817	55.25183953	1.299585467	41.26467108	-12.46660046	50.43964284	566.0372662	177.1471361	685.8168291	163.3366067	1010.464473	24.41048233	527.1382421	-323.0917698	-4.016577238	-414.091456
