dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	x1	y1	x2	y2	x3	y3	x4	y4	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11
passiflora	malacophylla		right	5	10	14	-76.25446868	320.9475885	-89.7462378	308.548658	-40.59336368	311.5186366	-0.408870716	302.7721608	-387.5698929	248.6504161	-408.5897641	205.7821588	-448.0837063	-207.9876143	-437.8814713	-271.9661262	47.01154335	-1722.118406
passiflora	malacophylla		right	6	9	14	-26.32764028	344.634935	-40.57289999	338.0631908	-8.42772882	334.8436755	27.85327149	328.2870902	-342.115246	322.5266266	-379.8781077	291.0034178	-450.7799667	-339.1629044	-436.4005648	-398.6212443	100.9416071	-1603.334144
passiflora	malacophylla		right	10	5	14	-94.81031543	326.7727434	-102.3515985	319.3217806	-73.67218936	315.1253982	-34.3540472	316.3489262	-326.6426482	303.6998882	-358.273382	270.6522618	-495.0229119	-217.40651	-502.8327103	-284.0034268	161.3265442	-1580.119577
passiflora	malacophylla		right	11	4	14	-11.63133435	327.1183668	-29.77742336	316.2914484	-7.12693278	295.3383796	32.35764751	296.3973209	-286.977689	330.9189001	-333.6833323	292.6349778	-488.2642187	-390.6763914	-489.5847886	-477.9395716	-84.24616887	-1647.42443
passiflora	malacophylla		right	12	3	14	-56.21759173	362.4757185	-70.66258635	348.5480376	-29.49673042	333.5627323	5.852134391	325.2556895	-237.4687763	350.5881856	-279.8651045	317.9021833	-494.3938172	-458.1843615	-469.6428744	-552.9379639	-71.71345027	-1531.232285
passiflora	malacophylla		right	13	2	14	-41.17362923	370.9731032	-39.59810457	350.2151313	-23.07781358	278.3031598	11.31358189	345.1606726	-264.2611929	315.0825256	-298.6483643	290.131984	-556.1125265	-443.6954042	-546.0595266	-577.0432765	-81.27897441	-1522.436294
passiflora	malacophylla		right	14	1	14	-109.1291225	372.4510271	-119.8847503	352.6486437	-89.27637503	334.8356726	-39.68084925	316.7861092	-304.3149372	373.0951753	-396.5431634	334.1873381	-570.0668481	-431.9854595	-515.4714083	-524.9498718	129.7049835	-1266.653933
passiflora	malacophylla		right	7	8	14	-38.76087901	346.6560605	-49.36377288	341.2354639	-31.29712496	333.802621	1.074409544	318.2264015	-358.4706188	339.5029441	-394.3192773	296.58693	-518.9009963	-312.7484839	-519.696271	-402.7085662	157.395028	-1610.539193
passiflora	malacophylla		right	8	7	14	-40.55865159	369.0134582	-47.5537786	362.9547172	-31.71403614	356.0723841	-2.839224687	349.8838319	-215.1745014	383.3036357	-242.7369471	369.9427176	-422.6006615	-574.493241	-413.4346816	-662.4282595	-68.73464241	-1429.08123
passiflora	malacophylla		right	9	6	14	-32.64448323	385.3174318	-45.03883935	376.5072161	-15.78689978	372.4634634	11.78296755	364.259719	-288.8160543	365.5257493	-333.1076459	337.9276413	-470.879438	-484.5740509	-438.8314819	-570.1843236	63.39925529	-1500.276229
passiflora	micropetala		right	1	16	16	-91.72493721	211.656232	-114.2466013	184.074798	0.775326082	222.4300453	62.42278863	217.1958585	-305.6154445	197.2184039	-373.7184321	181.2685428	-976.4819663	-445.9074324	-878.8928636	-466.6116238	64.79300171	-321.6523739
passiflora	micropetala		right	2	15	16	-87.11430544	114.294374	-102.9187003	108.5124786	7.266717622	118.3570986	39.10645666	121.9397236	-298.5878433	178.0512154	-397.8656966	159.2067288	-992.9689986	-249.3204064	-871.3188564	-313.6799854	47.20936524	-319.044137
passiflora	micropetala		right	3	14	16	-57.19816769	87.75908454	-75.93304824	80.25021478	13.91525595	83.26490854	62.0503888	77.48893535	-400.6580012	152.161051	-467.4528448	143.1141736	-939.134011	-129.2832791	-827.5484293	-207.5640772	27.02188299	-378.541331
passiflora	micropetala		right	4	13	16	-91.12384939	135.7165948	-106.6182774	128.9367471	-39.97251968	128.3843111	-4.735855494	126.1786675	-346.7937324	147.6307208	-426.3741362	125.4573631	-1021.810611	-245.573261	-890.8811425	-320.3469067	4.466913009	-422.6034063
passiflora	micropetala		right	5	12	16	-106.390505	166.4363395	-118.8316238	158.0430597	-11.42179083	188.5527232	25.36346341	190.6900673	-456.1031728	155.3410403	-535.1192593	139.4081601	-944.8370224	-296.4144035	-856.976105	-352.7794095	39.84488573	-435.8301351
passiflora	micropetala		right	6	11	16	-103.3126134	183.109086	-116.9651996	172.3151161	-36.73718273	198.1938317	-4.067564664	198.4229339	-410.6181169	180.5802862	-481.9057847	163.9020497	-963.158976	-350.9274985	-861.0526058	-400.757969	-0.52113982	-487.1368958
passiflora	micropetala		right	7	10	16	-59.15638843	172.4024814	-74.89599899	162.8004129	-2.569129761	166.7002986	40.03245603	165.2454021	-335.7221074	198.7618279	-423.015285	194.0549545	-969.9507683	-285.6743274	-904.982801	-377.2203062	21.16154022	-574.913435
passiflora	micropetala		right	8	9	16	-132.3075223	204.7371202	-144.5203021	190.4656015	-51.61993815	234.5793016	3.069183611	242.9296513	-512.1349877	252.7526497	-585.2650222	244.3358674	-1026.937091	-366.6072243	-514.6441853	-523.5426378	19.29416555	-572.2181245
passiflora	micropetala		right	9	8	16	-230.7233857	128.9971373	-248.1133354	119.8526832	21.59111116	231.1131374	57.78382922	220.0912489	-640.7419932	223.8369953	-726.8420917	202.4684521	-909.3590126	-273.9780361	-465.7315627	-418.7679655	26.30708635	-504.2880716
passiflora	micropetala		right	10	7	16	-118.8394119	138.7132687	-131.2094143	132.2378764	2.304597963	159.7886108	45.34395749	161.9546326	-501.336773	244.4449816	-585.0350913	222.3782383	-898.6442268	-292.7353903	-794.2600833	-397.882405	27.65273466	-522.2676293
passiflora	micropetala		right	11	6	16	-104.5280404	212.9558715	-122.0026637	200.2779599	-26.31304517	212.0412629	18.48043489	208.8361992	-524.9903584	264.8312963	-633.7548113	224.7093434	-845.3856516	-392.2682797	-751.0987972	-478.9752025	6.397256521	-533.8959355
passiflora	micropetala		right	12	5	16	-133.194522	162.2372201	-153.7333986	151.3403895	16.79617613	199.4481686	50.82134442	194.1579439	-565.4472702	254.0378047	-636.5251404	213.8337694	-859.3690595	-323.578418	-773.1267453	-414.8018204	16.42860828	-562.8577002
passiflora	micropetala		right	13	4	16	-196.4210453	128.3513584	-214.1885734	119.9370469	4.039660444	212.8591138	48.11901988	203.7865636	-588.5990051	232.0439905	-675.7627244	186.7400163	-839.162929	-289.366541	-710.7340108	-384.9905031	37.84971535	-490.4168771
passiflora	micropetala		right	14	3	16	-174.1195669	230.3441816	-192.8801867	213.8767318	-14.5522234	308.0774923	20.67585149	305.7807998	-535.8157974	267.3727601	-620.2913849	224.9766104	-854.1903759	-395.3274406	-623.8255412	-549.9706164	15.09485149	-671.1228838
passiflora	micropetala		right	15	2	16	-193.6287934	256.4879563	-214.6074938	232.7076045	33.89077454	330.6418919	79.58745346	278.5823878	-621.3264038	229.71662	-672.918966	176.560099	-784.6048066	-432.0527166	-531.8965753	-481.1399505	33.82869857	-665.4082822
passiflora	micropetala		right	16	1	16	-11.25068598	439.0233443	9.579456487	407.6759968	1.94636658	263.0863183	62.55870861	285.5836657	-750.0261713	53.96163256	-783.3537238	-54.44124458	-734.1855059	-434.6423506	-409.1544187	-457.0359181	-32.65152456	-640.1364447
passiflora	micropetala		right	1	13	13	-142.5709653	277.0244756	-171.607904	248.7774715	-43.33256843	303.8924072	0.612187548	294.4719854	-457.6965991	260.0981429	-559.0358241	227.7823954	-866.6136727	-508.7938941	-654.9509883	-570.3140103	10.55534972	-493.703168
passiflora	micropetala		right	2	12	13	-133.1858844	247.2904583	-150.5532235	225.7678326	-45.70983297	290.8553258	-11.80589927	291.1917746	-371.1094842	241.7892116	-483.9543722	223.7157489	-929.5021454	-436.2462862	-764.679861	-530.6812626	-6.482662075	-624.8790413
passiflora	micropetala		right	3	11	13	-51.39680362	282.6259374	-64.16975908	266.2630033	-18.25733356	272.0268038	10.73083987	270.3431278	-277.4405728	253.7066261	-324.9156623	255.0245318	-934.13	-439.4190628	-759.722655	-574.9177051	26.14484798	-648.2043211
passiflora	micropetala		right	4	10	13	-113.4547741	206.2219993	-127.9786989	193.8890121	-25.83791491	240.585683	8.548750609	240.4413784	-423.9587837	269.2203365	-501.8097457	251.051869	-1011.286064	-324.505747	-555.9944366	-541.5308952	-2.730265848	-613.0636888
passiflora	micropetala		right	5	9	13	-103.819693	237.6859832	-122.1808737	225.1482036	-53.80981011	251.4269772	-20.09365809	246.2878492	-362.4395826	256.9286639	-441.6378843	241.6184717	-936.2310827	-406.9800864	-772.3824196	-512.4463775	11.96957283	-561.7907182
passiflora	micropetala		right	6	8	13	-126.6791985	185.9079775	-146.112898	174.1656416	-24.70133705	233.7606966	12.68490872	237.3298278	-446.7510327	218.3819353	-525.4896663	198.9615274	-939.8875944	-329.228973	-756.3111593	-461.5707546	2.125673333	-563.0348322
passiflora	micropetala		right	7	7	13	-119.1001223	247.9583345	-128.7764377	237.0809755	-25.49512716	286.1877704	18.64541675	279.8113605	-383.9275372	284.7537926	-463.0559249	266.2680109	-984.1499509	-450.3966701	-774.105548	-583.273772	86.78342297	-585.7001917
passiflora	micropetala		right	8	6	13	-68.62317949	176.8226242	-83.68819248	165.7566223	-25.38997917	180.1526266	8.943441482	180.1968153	-414.445918	186.7059583	-500.168774	180.3812331	-1003.518329	-308.3390986	-749.0244512	-433.8824949	-7.728300799	-392.1487429
passiflora	micropetala		right	9	5	13	-126.4912832	191.2354633	-148.0175844	176.746491	-5.689163913	258.4339032	25.83753768	259.1981818	-553.2635788	227.74442	-619.1671116	187.1863166	-919.5065356	-394.6516838	-665.0898285	-485.5082163	-11.50518324	-466.3068432
passiflora	micropetala		right	10	4	13	-161.1717465	236.3571044	-177.4367576	218.9166092	-40.29230944	343.1102375	-1.678813054	331.5813001	-431.8441915	186.4734827	-527.7150943	166.5163099	-1040.780093	-514.885036	-435.7566959	-433.7679095	17.81410777	-464.0524799
passiflora	micropetala		right	11	3	13	-127.6420002	305.9002356	-152.1926627	283.0935185	-14.41228701	375.3621755	25.26734761	365.2497267	-430.6409601	235.9288483	-511.6309642	166.6254226	-1014.059164	-648.2110622	-399.0698895	-479.8901027	9.95648427	-579.5424666
passiflora	micropetala		right	12	2	13	-148.204643	270.5063176	-177.1723636	244.753283	-39.79423439	319.6034766	-5.234110368	320.4997896	-703.9454183	156.3872682	-806.3767877	112.8683649	-813.1977912	-437.0867055	-454.4869995	-400.1287636	-10.43850523	-463.2498091
passiflora	micropetala		right	13	1	13	-191.2353402	207.8761775	-236.9042152	178.9717661	-80.13365747	266.0773149	-16.21493136	317.6556873	-586.2946082	234.6308235	-706.885311	185.4738047	-890.27392	-409.0183717	-350.4971487	-486.3863927	42.40128728	-419.2450248
passiflora	micropetala		right	1	10	10	-89.38829833	202.7045777	-108.5347296	180.516408	-14.88712572	251.2884323	19.8851794	240.0630292	-388.2244777	199.5391192	-451.8715114	184.7059325	-952.1800066	-330.2386238	-784.9471074	-455.6381959	30.68923735	-501.7761701
passiflora	micropetala		right	2	9	10	-88.24161515	287.8508753	-106.2499767	269.4174373	-60.29238001	269.1611901	-38.819461	262.2807742	-291.5908634	264.0862402	-364.2526835	244.2229747	-1075.708964	-439.1331673	-551.4437622	-553.4506268	-5.292300407	-642.158527
passiflora	micropetala		right	3	8	10	-103.4290345	208.2015851	-120.6709472	192.9793495	-24.16715401	247.6186028	21.56453283	248.2881364	-358.0072761	214.4543094	-437.5734933	195.8246488	-901.2061126	-344.8862266	-822.3083442	-451.0147341	15.22572399	-568.491155
passiflora	micropetala		right	4	7	10	-105.0223618	219.495787	-119.838345	209.1363459	-44.18205051	238.3061728	-12.2120347	241.6999993	-345.3352601	236.5949572	-445.4547254	214.5266706	-1026.640978	-368.9312415	-722.6090051	-534.1197368	-40.90890417	-550.7854594
passiflora	micropetala		right	5	6	10	-109.605131	241.5649693	-121.6764874	229.1991099	-26.98975279	266.3557616	11.52095911	262.1161759	-399.377621	271.1831195	-496.1842718	253.0462706	-974.5627705	-398.6928987	-648.5755327	-601.7268439	18.9429799	-522.1123614
passiflora	micropetala		right	6	5	10	-195.0739728	133.4512373	-210.0884692	122.9847314	-4.775364028	214.2500003	38.94799162	223.3231183	-498.7444871	278.4330919	-613.8729416	258.4768046	-896.8437383	-295.7503147	-622.7611354	-515.928297	-22.37040417	-484.5194476
passiflora	micropetala		right	7	4	10	-149.7769279	170.497557	-161.1324815	159.9598464	3.878974778	244.5917596	44.13669087	243.6806961	-537.0746026	267.4688806	-607.0989371	248.7526981	-848.5376727	-350.7782332	-703.1807049	-519.9821941	8.873198073	-510.8822489
passiflora	micropetala		right	8	3	10	-160.3440367	105.4124564	-177.7157066	96.72437262	-5.631629985	149.4318929	38.83807655	142.5060932	-482.4731645	281.8982388	-573.7791097	283.7244761	-925.3008446	-231.1039953	-673.465255	-486.4786326	2.303566299	-433.2533782
passiflora	micropetala		right	9	2	10	-183.6244982	152.7847443	-217.1823349	132.4030699	-2.628171053	206.1753678	60.47557111	203.5100321	-509.770716	275.5491057	-605.6017485	277.4191377	-940.5600896	-273.0018513	-538.5943057	-510.1383242	7.283826874	-539.7341708
passiflora	micropetala		right	10	1	10	-189.3322219	237.5637636	-241.1459719	189.0395691	-50.73425494	251.9786294	20.94372379	249.7735113	-562.052589	207.5674276	-698.3036947	197.08701	-842.0990919	-305.4924057	-648.9058219	-525.0031819	56.72060389	-531.8652488
passiflora	micropetala		right	1	10	10	-186.0159047	176.4882001	-220.3037166	155.9769865	-37.98085952	239.7163953	6.978930792	247.0574007	-470.639409	166.9417985	-572.2609967	132.595851	-927.1048883	-416.752523	-679.4937787	-415.3798701	-18.67623695	-335.1770645
passiflora	micropetala		right	2	9	10	-120.6177124	187.4391887	-134.2421064	174.4269308	-20.83575142	216.7938315	17.39704792	213.4166997	-396.5712615	211.2704041	-473.1516357	213.0302955	-985.7497861	-348.1801675	-784.7877919	-446.0759873	3.863918531	-484.1880098
passiflora	micropetala		right	3	8	10	-146.5112438	176.064079	-159.8553032	166.5290306	-22.30813972	231.9541131	10.00440316	232.1412611	-441.8202127	201.5447728	-526.7523493	169.1329148	-967.4613892	-283.8455122	-725.166794	-477.5085342	26.57683488	-451.8746151
passiflora	micropetala		right	4	7	10	-106.9365846	225.130906	-126.9061382	214.5694448	-44.77722742	246.7613106	-7.40680688	247.6148035	-395.3895757	244.8169994	-483.9014979	226.6268885	-1028.417772	-355.7527133	-684.7172864	-537.8842118	-1.3037165	-550.5709841
passiflora	micropetala		right	5	6	10	-101.6240995	232.4044331	-116.9280928	222.3034613	-26.29813497	261.8735728	14.95116214	254.2041254	-409.4570511	266.3839318	-501.2577428	254.0431823	-964.9096598	-382.8325245	-645.3678611	-591.5281971	-2.042567025	-521.899481
passiflora	micropetala		right	6	5	10	-167.2387473	200.0136317	-179.9932196	189.4756621	-79.02034054	249.437066	-48.17113596	250.8887584	-413.7471771	229.2688054	-501.0582231	207.4929961	-942.9543491	-444.902338	-695.3831261	-543.6719143	-7.627230122	-422.9719439
passiflora	micropetala		right	7	4	10	-138.6558495	212.6035974	-152.3054061	199.430172	-28.69276813	235.2476976	10.44334086	235.6698563	-576.8180382	248.8897536	-657.8226319	220.1422922	-879.7665661	-379.6252716	-549.349831	-471.0156497	25.68762778	-385.636079
passiflora	micropetala		right	8	3	10	-178.0335602	149.7841003	-205.3986591	135.7498131	-97.93725793	161.5356901	-56.27013116	168.9877294	-430.1164438	252.9919571	-549.8880413	264.1420912	-960.0329788	-291.7361295	-650.9208378	-497.2137906	-22.29034837	-476.6048708
passiflora	micropetala		right	9	2	10	-213.409283	140.6801862	-245.2043186	121.6262208	-2.329905874	229.8946255	37.73691425	226.3653912	-689.5413386	201.7645539	-749.4252588	151.2472482	-784.1443153	-222.73076	-575.3850751	-426.6157479	29.27160217	-412.3569303
passiflora	micropetala		right	10	1	10	-263.6224067	248.0812811	-319.6972468	205.5692146	-107.373413	294.7582104	-28.7782005	296.4804218	-513.1234667	240.6502018	-683.4264821	207.4303568	-769.3001151	-449.0870195	-320.9086966	-456.9545341	11.00781564	-532.2481017
passiflora	micropetala		right	1	10	10	-172.2847712	177.6655389	-200.263697	154.5877189	-1.432390144	242.7629508	47.26177608	225.561377	-512.3585209	214.989298	-607.9830397	212.951278	-918.1943439	-339.6699072	-602.0413581	-393.5927952	-2.882668553	-436.9882378
passiflora	micropetala		right	2	9	10	-143.4484294	122.52511	-160.9661209	108.5200758	-19.76385949	166.6392463	6.185351962	166.0320692	-425.4347838	215.7752145	-526.8126032	204.8481213	-954.655127	-277.4766051	-816.4048449	-395.5262276	-0.950038295	-463.3213668
passiflora	micropetala		right	3	8	10	-149.0896143	207.3145072	-159.7969819	195.8004314	-62.96813	255.1224877	-33.07966494	256.7488743	-380.0948456	220.3958435	-460.6803835	203.9395047	-903.908062	-363.3855671	-835.1848023	-445.0501503	11.35670929	-529.0532694
passiflora	micropetala		right	4	7	10	-123.8692493	183.3708148	-143.6935717	172.64639	-69.83505913	185.1119377	-30.39436585	184.5483184	-389.4169887	230.2796547	-479.8196993	219.1155112	-937.0350443	-315.4384587	-795.8534357	-471.7862859	-21.98565147	-545.8638225
passiflora	micropetala		right	5	6	10	-183.6950843	132.1880449	-201.5034914	118.6392145	15.4978284	229.2766049	50.11323209	232.0545498	-639.7664732	196.9456674	-713.162251	171.3116044	-840.5149433	-265.8274192	-677.3206832	-370.209038	44.17009306	-477.2794453
passiflora	micropetala		right	6	5	10	-161.5067445	184.0490549	-183.8988585	172.9695937	-38.16426198	207.7519986	22.72772541	211.8218592	-600.2009274	235.3193145	-701.4213658	199.4127101	-892.933854	-346.8045917	-596.1957754	-453.4210207	-22.4717237	-490.4301702
passiflora	micropetala		right	7	4	10	-165.5791717	110.5049728	-188.7367281	101.2163296	-6.315766518	153.2745363	32.11629672	148.54891	-464.0713298	283.7688761	-550.4450058	283.0377337	-905.1908036	-238.2443355	-707.7125155	-472.9807578	1.30689924	-448.7937616
passiflora	micropetala		right	8	3	10	-206.0769065	100.4484544	-229.2610638	86.9727381	-33.30796506	191.9976229	25.37622373	159.6402294	-583.0601451	239.8115296	-660.3264713	240.1006939	-806.8022348	-255.7771343	-613.8752889	-457.3602238	21.02911109	-316.9967422
passiflora	micropetala		right	9	2	10	-188.7261786	185.1679284	-230.4976766	164.1800741	19.59221667	261.8199295	76.02590579	252.045786	-692.9834046	236.0378864	-820.9645241	146.9862432	-833.5959279	-292.6615173	-427.2954701	-457.1014004	-1.692566272	-521.731886
passiflora	micropetala		right	10	1	10	-197.8309615	232.2586397	-249.3124244	190.1795861	-102.5130265	218.5280967	-37.46019391	219.7338677	-573.2116432	255.2891159	-724.7953184	246.1732186	-761.0330387	-325.1474232	-345.4615466	-370.175722	-26.21229429	-575.3166252
passiflora	micropetala		right	1	9	9	-207.1335299	109.4027946	-228.3392037	98.28194367	-1.837487175	154.8789569	38.41526458	150.3027582	-548.895259	220.6035036	-612.7194861	197.9473904	-903.9353161	-250.3863166	-695.0801897	-342.7383159	29.80420127	-350.1302638
passiflora	micropetala		right	2	8	9	-171.0417874	134.520094	-192.6626621	125.1432764	-69.57172753	167.5235281	-31.81914186	177.7552946	-344.2401946	200.2898388	-415.0671176	207.7049039	-979.6262629	-290.7559571	-845.8716079	-411.8704834	-8.886169004	-503.898626
passiflora	micropetala		right	3	7	9	-169.1649274	209.6753507	-186.2754246	196.2038941	-56.23121213	231.5098796	-16.81425999	220.2336514	-472.3407519	237.712807	-565.3604852	224.0763405	-1013.129214	-340.4141982	-560.8114223	-459.2703637	-39.54677469	-554.0099049
passiflora	micropetala		right	4	6	9	-127.943093	220.0676299	-146.2476214	209.7596985	-60.70749436	230.7839002	-19.96237089	243.6854136	-412.1586597	232.5629147	-476.2104854	213.1274337	-1010.770678	-404.0149992	-657.9466847	-523.2150929	6.189355966	-436.8410059
passiflora	micropetala		right	5	5	9	-105.9386693	171.8432262	-120.5319985	165.2496747	-26.38756332	190.8560998	0.463503712	188.6841509	-564.6473713	276.4233751	-637.2664916	263.894958	-958.4130447	-323.0582258	-599.051369	-536.3335995	-10.27342068	-447.4891834
passiflora	micropetala		right	6	4	9	-90.97823311	222.8024717	-115.9226817	209.0418457	15.64873154	253.8209778	58.5016025	236.0555857	-505.5363862	294.0901064	-642.1783539	264.0543362	-896.9332887	-441.5969862	-559.1116678	-591.0929577	11.41099311	-441.9845098
passiflora	micropetala		right	7	3	9	-121.0280085	202.6020995	-145.6526578	185.0500377	-46.50649707	206.3374919	4.610238136	203.6288802	-428.2637645	277.7958871	-534.9817208	278.8133266	-1021.105216	-334.6852489	-574.0375855	-552.4028649	-4.916423134	-562.2746895
passiflora	micropetala		right	8	2	9	-145.0130627	226.1750205	-179.1327295	179.0793372	-62.45551068	225.9082962	3.863445171	237.5804953	-422.0041908	244.1615436	-544.976176	281.6920316	-995.2645333	-336.9790752	-395.4876278	-534.1888615	-13.68155048	-518.282666
passiflora	micropetala		right	9	1	9	-194.2345629	250.0339403	-234.0424828	192.7202237	-57.36689283	257.7964831	-2.784982119	232.4686777	-563.7980102	231.1016597	-712.9626298	200.0809292	-858.8408521	-282.3900507	-571.4237061	-560.7572656	34.70355723	-510.6901526
passiflora	miersii		right	1	16	16	-63.28942671	392.9761651	-68.28994118	369.1944555	-50.86504712	318.0516395	3.862971024	313.3635973	-421.9140832	332.8945239	-462.8024095	308.5526865	-576.2518812	-393.1581761	-544.9872952	-473.3308719	125.4454524	-1445.375223
passiflora	miersii		right	2	15	16	-6.061116576	399.9847149	-32.04998832	375.3105248	3.12239777	343.2368148	33.02318309	343.2036016	-560.8459533	234.8743531	-618.3063693	126.0586984	-610.6796579	-396.3524273	-581.9258652	-517.7384811	-15.10896516	-1317.510651
passiflora	miersii		right	3	14	16	6.853857762	347.1239925	2.169377432	319.9445623	-2.688605196	259.453049	48.97946264	271.6146679	-566.4238933	238.538579	-601.1308008	175.7009204	-662.2558655	-357.2989906	-623.8713764	-465.9741155	-87.03202864	-1391.206649
passiflora	miersii		right	4	13	16	-3.127368612	368.5699116	-15.16709155	349.1745185	1.804871258	337.3193785	34.98661339	335.6045545	-530.8019258	310.448702	-571.0216728	251.7623508	-554.5391439	-513.2396965	-499.7587609	-647.4115268	-72.36117723	-1180.462487
passiflora	miersii		right	5	12	16	-56.73809233	453.0209822	-70.78164927	426.3513435	-41.14554098	372.5876747	3.294903909	360.6338741	-595.280026	247.3106169	-641.1915924	158.9150622	-534.7829458	-438.564869	-472.8801525	-543.2416705	58.35909828	-1148.402431
passiflora	miersii		right	6	11	16	-10.9196897	321.2578223	-26.56046522	300.7245412	-5.661793387	264.3214667	34.30773204	256.6833418	-488.3144635	353.3723131	-570.9073535	306.6361414	-665.9546614	-425.3468118	-614.7376971	-549.7387751	-27.00850256	-1327.926246
passiflora	miersii		right	7	10	16	-83.08123102	332.0429547	-89.47329653	314.8603244	-82.82110329	279.08261	-32.74927773	268.8815935	-490.1963854	327.3095257	-534.6198593	298.4950903	-633.5902668	-295.4389153	-607.354728	-380.230901	188.1952803	-1294.093385
passiflora	miersii		right	8	9	16	-31.22139112	340.5106079	-33.09143081	328.8598862	-26.15082517	294.6209169	7.525300769	290.7589276	-477.3002717	348.4579267	-529.7649205	299.8008511	-616.2900593	-425.4909637	-575.818609	-511.5798515	23.76299145	-1346.272882
passiflora	miersii		right	9	8	16	-5.945784103	402.234717	-9.376931093	385.3116029	-1.91415217	332.7201331	23.18900222	338.0794462	-588.2691482	271.7415959	-631.1761231	194.697955	-548.9378813	-507.4194026	-501.5384398	-598.4455033	-35.95844085	-1124.114291
passiflora	miersii		right	10	7	16	-12.30091223	239.8954986	-24.11721228	228.28641	-24.25133498	202.263796	15.33133683	182.5626238	-506.3408099	290.1707482	-536.6607683	258.0949041	-721.175931	-211.9657527	-735.7749385	-309.5153204	12.30966793	-1374.315444
passiflora	miersii		right	11	6	16	8.832217515	409.8640176	5.906654011	393.810602	7.144952211	353.4569257	44.04345545	342.9629757	-638.8523307	170.077049	-681.6626948	56.81359335	-552.7779468	-460.0116761	-517.8084555	-541.4546587	-52.73019457	-1052.815306
passiflora	miersii		right	12	5	16	56.09490699	338.0915151	49.48061747	323.7183021	39.20859334	252.0640878	87.13516573	284.1417523	-580.5816482	310.2071799	-650.9053129	226.1423475	-672.4918549	-511.6336944	-612.3148913	-630.5852773	-104.9978669	-1161.618564
passiflora	miersii		right	13	4	16	-42.82386441	227.4166648	-52.91995047	217.0466895	-57.9668916	166.7301753	3.399854869	153.1384914	-365.875996	271.0430193	-431.5398232	249.5262952	-787.2400011	-217.4571532	-796.1125762	-342.3010207	-31.79231436	-1359.596623
passiflora	miersii		right	14	3	16	-34.78702342	293.8587688	-38.7008978	278.761207	-24.65855285	230.6499301	17.26521879	230.9226531	-503.300313	323.1847523	-570.8364788	263.7560488	-776.2326516	-346.3763473	-725.2853103	-491.2769482	0.542917517	-1213.991304
passiflora	miersii		right	15	2	16	-23.51655	263.1414854	-33.77736075	246.3519237	-23.45538512	181.1462793	32.30907138	187.9516878	-348.4202594	329.3248465	-444.3697541	302.4532679	-750.2292413	-268.9978418	-764.6530973	-436.1895814	-14.32663248	-1363.930976
passiflora	miersii		right	16	1	16	-98.23705455	446.5820885	-100.3296151	417.5809093	-82.73716123	317.4305405	8.000527884	70.25986556	-572.2314573	257.7293671	-638.1454027	176.2894782	-664.731172	-369.0650772	-609.3295678	-485.7317267	43.46643217	-1028.105455
passiflora	miersii		right	1	15	15	-96.59910515	355.7350837	-100.1969944	316.9907553	-68.77076935	247.2537315	-8.102269401	252.5546537	-402.2638813	295.8245082	-445.5288741	221.3030028	-608.7874513	-248.8446071	-617.6690136	-357.0400314	25.23702954	-1537.466856
passiflora	miersii		right	2	14	15	-12.32809698	417.7520079	-20.20054679	398.0051768	1.059768276	365.5110775	28.46082755	363.1974474	-563.163819	281.1563059	-586.948995	210.8812939	-555.1662837	-511.1591312	-491.6416252	-645.8491458	-79.76241361	-1260.206674
passiflora	miersii		right	3	13	15	-88.05640649	465.4191371	-100.6705278	440.6281243	-81.37012325	407.1270663	-43.98258472	386.0859433	-592.4725915	295.7401405	-616.8420072	248.3881974	-433.8715795	-482.9831194	-388.5938767	-552.5565732	155.9473761	-966.2107691
passiflora	miersii		right	4	12	15	-38.02927815	438.1378561	-55.30807899	411.2029315	-30.02568758	380.7551606	1.724678377	368.3784475	-610.6452676	267.4740812	-632.2401371	195.7156666	-448.0470291	-542.7505549	-397.2226703	-605.7704261	35.38653163	-1003.069483
passiflora	miersii		right	5	11	15	-22.80120744	423.6321054	-51.39744755	399.814506	-14.8410658	372.3557078	39.32975967	361.6714687	-642.385663	205.5435529	-678.4566593	112.328581	-569.6385374	-458.2337039	-514.5719335	-610.3050284	-38.62894427	-1085.668249
passiflora	miersii		right	6	10	15	-30.09773407	346.4771811	-51.71650763	329.7029434	-22.75176952	300.9135478	20.55421253	296.5051531	-551.2018708	285.3619268	-589.1287787	229.1770151	-623.7715114	-384.606589	-583.1678322	-470.1324555	59.42696996	-1238.368547
passiflora	miersii		right	7	9	15	5.407100264	366.1814258	-4.618620957	342.7474428	1.234659812	309.1431084	55.14043122	310.9573845	-579.1359577	274.6662612	-628.961197	178.1860653	-608.9825112	-485.4548205	-596.5400032	-554.624439	-101.0346056	-1265.944117
passiflora	miersii		right	8	8	15	-48.56991342	303.4164427	-60.22516841	283.9272325	-55.64779564	227.9369727	8.579598152	228.4229242	-483.9143747	336.1207505	-567.6832594	267.1375898	-718.5571764	-269.8723123	-709.007012	-371.5160336	164.5327579	-1278.325443
passiflora	miersii		right	9	7	15	-17.81423967	381.4139148	-32.46647674	367.8821474	-21.13481861	338.2779091	2.112534877	335.4058699	-601.2740703	310.6560224	-632.7538093	223.9082376	-592.4343625	-500.9473414	-551.4894784	-563.1199931	-1.638483937	-1076.153091
